Hour,Source,Destination,Flag,Length,Protocol
11:42:46.686973,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.686975,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.686976,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.687111,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.687113,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.687115,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.687117,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.687118,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.687120,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.687121,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.687122,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.687124,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.687125,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.687215,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.687217,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.687219,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.687220,www.aggloroanne.fr.https,BP-Linux8.53325,P.,274,IP
11:42:46.687977,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.688112,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.688116,BP-Linux8.53327,www.aggloroanne.fr.https,.,0,IP
11:42:46.688123,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.688126,www.aggloroanne.fr.https,BP-Linux8.53327,P.,46,IP
11:42:46.688127,BP-Linux8.53327,www.aggloroanne.fr.https,.,0,IP
11:42:46.691196,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.691201,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.691205,BP-Linux8.53329,www.aggloroanne.fr.https,.,0,IP
11:42:46.691302,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.691303,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.691305,BP-Linux8.53329,www.aggloroanne.fr.https,.,0,IP
11:42:46.691406,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.691408,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.691410,BP-Linux8.53329,www.aggloroanne.fr.https,.,0,IP
11:42:46.691415,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.691417,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.691419,BP-Linux8.53329,www.aggloroanne.fr.https,.,0,IP
11:42:46.691423,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.691425,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.691426,BP-Linux8.53329,www.aggloroanne.fr.https,.,0,IP
11:42:46.691430,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.691432,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.691433,BP-Linux8.53329,www.aggloroanne.fr.https,.,0,IP
11:42:46.691463,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.691465,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.691466,BP-Linux8.53329,www.aggloroanne.fr.https,.,0,IP
11:42:46.691470,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.691472,www.aggloroanne.fr.https,BP-Linux8.53329,P.,1024,IP
11:42:46.691474,BP-Linux8.53329,www.aggloroanne.fr.https,.,0,IP
11:42:46.724732,BP-Linux8.53325,www.aggloroanne.fr.https,.,0,IP
11:42:46.724940,BP-Linux8.ssh,192.168.190.130.50245,P.,100,IP
11:42:46.733802,BP-Linux8.53324,www.aggloroanne.fr.https,P.,477,IP
11:42:46.733915,BP-Linux8.53326,www.aggloroanne.fr.https,P.,459,IP
11:42:46.734389,BP-Linux8.53327,www.aggloroanne.fr.https,P.,502,IP
11:42:46.734515,BP-Linux8.53328,www.aggloroanne.fr.https,P.,482,IP
11:42:46.734614,BP-Linux8.53329,www.aggloroanne.fr.https,P.,496,IP
11:42:46.745315,192.168.190.130.50245,BP-Linux8.ssh,.,0,IP
11:42:46.755047,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755311,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755316,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755318,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755319,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755321,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755322,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755324,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755325,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755327,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755328,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755330,www.aggloroanne.fr.https,BP-Linux8.53324,P.,485,IP
11:42:46.755331,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755542,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755547,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755549,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755550,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755552,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755554,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755555,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755557,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755558,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755559,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.755561,www.aggloroanne.fr.https,BP-Linux8.53324,P.,454,IP
11:42:46.755571,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.755778,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.755784,BP-Linux8.53327,www.aggloroanne.fr.https,.,0,IP
11:42:46.755792,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.755795,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.755797,BP-Linux8.53327,www.aggloroanne.fr.https,.,0,IP
11:42:46.755801,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.755803,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.755805,BP-Linux8.53327,www.aggloroanne.fr.https,.,0,IP
11:42:46.755809,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.755810,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.755859,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.755861,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.755863,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.755864,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.756121,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.756125,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756128,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.756130,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.756131,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.756133,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.756134,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.756136,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.756137,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.756138,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756141,BP-Linux8.53326,www.aggloroanne.fr.https,.,0,IP
11:42:46.756148,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756151,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756152,BP-Linux8.53326,www.aggloroanne.fr.https,.,0,IP
11:42:46.756157,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756158,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756160,BP-Linux8.53326,www.aggloroanne.fr.https,.,0,IP
11:42:46.756164,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.756237,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756240,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756243,BP-Linux8.53326,www.aggloroanne.fr.https,.,0,IP
11:42:46.756250,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756252,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756253,BP-Linux8.53326,www.aggloroanne.fr.https,.,0,IP
11:42:46.756301,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.756304,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.756306,www.aggloroanne.fr.https,BP-Linux8.53327,P.,1095,IP
11:42:46.756307,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756603,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756609,BP-Linux8.53328,www.aggloroanne.fr.https,.,0,IP
11:42:46.756616,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756618,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756620,BP-Linux8.53328,www.aggloroanne.fr.https,.,0,IP
11:42:46.756624,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756626,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756627,BP-Linux8.53328,www.aggloroanne.fr.https,.,0,IP
11:42:46.756632,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756633,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756635,BP-Linux8.53328,www.aggloroanne.fr.https,.,0,IP
11:42:46.756639,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756640,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756642,BP-Linux8.53328,www.aggloroanne.fr.https,.,0,IP
11:42:46.756646,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756648,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756649,BP-Linux8.53328,www.aggloroanne.fr.https,.,0,IP
11:42:46.756653,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756654,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756657,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756658,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756757,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756760,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756763,BP-Linux8.53326,www.aggloroanne.fr.https,.,0,IP
11:42:46.756770,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756772,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756773,BP-Linux8.53326,www.aggloroanne.fr.https,.,0,IP
11:42:46.756777,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.756780,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.756781,BP-Linux8.53329,www.aggloroanne.fr.https,.,0,IP
11:42:46.756786,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.756787,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.756788,BP-Linux8.53329,www.aggloroanne.fr.https,.,0,IP
11:42:46.756792,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.756794,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.756795,BP-Linux8.53329,www.aggloroanne.fr.https,.,0,IP
11:42:46.756799,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.756800,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.756802,BP-Linux8.53329,www.aggloroanne.fr.https,.,0,IP
11:42:46.756863,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.756866,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756868,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756870,BP-Linux8.53326,www.aggloroanne.fr.https,.,0,IP
11:42:46.756876,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756878,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.756879,BP-Linux8.53326,www.aggloroanne.fr.https,.,0,IP
11:42:46.756883,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756885,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756886,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756888,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756975,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756979,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756980,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756981,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.756983,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.757015,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.757017,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.757018,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.757062,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.757065,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.757139,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.757345,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.757349,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.757351,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.757354,BP-Linux8.53329,www.aggloroanne.fr.https,.,0,IP
11:42:46.757361,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.757362,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.757364,BP-Linux8.53329,www.aggloroanne.fr.https,.,0,IP
11:42:46.757368,www.aggloroanne.fr.https,BP-Linux8.53329,.,1448,IP
11:42:46.757369,www.aggloroanne.fr.https,BP-Linux8.53329,P.,183,IP
11:42:46.757371,BP-Linux8.53329,www.aggloroanne.fr.https,.,0,IP
11:42:46.757375,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.757376,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.757378,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.757379,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.757380,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.757381,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.757383,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.757384,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.757385,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.757466,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.757469,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.757471,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.757472,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.774673,BP-Linux8.53325,www.aggloroanne.fr.https,P.,472,IP
11:42:46.774742,BP-Linux8.53324,www.aggloroanne.fr.https,.,0,IP
11:42:46.775327,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.775332,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.775445,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.775446,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.775615,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.775617,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.775725,www.aggloroanne.fr.https,BP-Linux8.53326,P.,1122,IP
11:42:46.775809,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.776016,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.776017,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.776019,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.776020,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.776021,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.776022,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.776024,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.776100,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.776248,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.776250,www.aggloroanne.fr.https,BP-Linux8.53328,.,1448,IP
11:42:46.776252,www.aggloroanne.fr.https,BP-Linux8.53328,P.,1071,IP
11:42:46.785492,BP-Linux8.53326,www.aggloroanne.fr.https,.,0,IP
11:42:46.790438,BP-Linux8.53327,www.aggloroanne.fr.https,.,0,IP
11:42:46.792728,BP-Linux8.53328,www.aggloroanne.fr.https,.,0,IP
11:42:46.796084,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796092,BP-Linux8.53325,www.aggloroanne.fr.https,.,0,IP
11:42:46.796188,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796191,BP-Linux8.53325,www.aggloroanne.fr.https,.,0,IP
11:42:46.796282,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796284,BP-Linux8.53325,www.aggloroanne.fr.https,.,0,IP
11:42:46.796289,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796291,BP-Linux8.53325,www.aggloroanne.fr.https,.,0,IP
11:42:46.796295,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796296,BP-Linux8.53325,www.aggloroanne.fr.https,.,0,IP
11:42:46.796300,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796302,BP-Linux8.53325,www.aggloroanne.fr.https,.,0,IP
11:42:46.796306,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796307,BP-Linux8.53325,www.aggloroanne.fr.https,.,0,IP
11:42:46.796311,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796313,BP-Linux8.53325,www.aggloroanne.fr.https,.,0,IP
11:42:46.796420,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796423,BP-Linux8.53325,www.aggloroanne.fr.https,.,0,IP
11:42:46.796428,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796431,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796432,www.aggloroanne.fr.https,BP-Linux8.53325,P.,485,IP
11:42:46.796433,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796434,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796436,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796437,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796517,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796519,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796521,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796522,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796523,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796525,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796526,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796528,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796616,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796618,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796619,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796620,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796797,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796800,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796802,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796804,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796805,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796808,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796809,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796811,www.aggloroanne.fr.https,BP-Linux8.53325,.,1448,IP
11:42:46.796812,www.aggloroanne.fr.https,BP-Linux8.53325,P.,70,IP
11:42:46.827101,BP-Linux8.53324,www.aggloroanne.fr.https,P.,474,IP
11:42:46.827222,BP-Linux8.53326,www.aggloroanne.fr.https,P.,466,IP
11:42:46.827700,BP-Linux8.53327,www.aggloroanne.fr.https,P.,463,IP
11:42:46.827823,BP-Linux8.53328,www.aggloroanne.fr.https,P.,470,IP
11:42:46.827899,BP-Linux8.53329,www.aggloroanne.fr.https,P.,460,IP
11:42:46.827968,BP-Linux8.53325,www.aggloroanne.fr.https,.,0,IP
11:42:46.840789,BP-Linux8.53325,www.aggloroanne.fr.https,P.,465,IP
11:42:46.848422,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848608,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848614,BP-Linux8.53326,www.aggloroanne.fr.https,.,0,IP
11:42:46.848623,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848625,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848627,BP-Linux8.53326,www.aggloroanne.fr.https,.,0,IP
11:42:46.848631,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848633,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848634,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848734,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848737,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848739,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848740,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848742,www.aggloroanne.fr.https,BP-Linux8.53326,P.,485,IP
11:42:46.848743,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848745,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848811,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848813,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848815,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848816,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848818,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848819,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.848927,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.849061,www.aggloroanne.fr.https,BP-Linux8.53326,.,1448,IP
11:42:46.849065,www.aggloroanne.fr.https,BP-Linux8.53326,P.,772,IP
11:42:46.849219,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.849225,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.849228,BP-Linux8.53327,www.aggloroanne.fr.https,.,0,IP
11:42:46.849235,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.849238,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.849239,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.849241,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.849242,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.849244,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.849245,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.849368,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.849538,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.849543,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.849545,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.849547,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.849549,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.849550,www.aggloroanne.fr.https,BP-Linux8.53327,.,1448,IP
11:42:46.849762,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.849766,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.849768,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.849769,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.849771,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.849772,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.849774,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.849775,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
11:42:46.849777,www.aggloroanne.fr.https,BP-Linux8.53324,.,1448,IP
